CustomerKey,FirstPurchase,LastPurchase,PurchaseCount,TotalAmount,AverageAmount,LifecycleDays,Cluster
24908,2012-05-15,2013-04-17,3,2155.9175,718.6391666666667,337,3
24909,2012-05-26,2013-04-25,4,2149.9075,537.476875,334,3
24910,2012-05-07,2013-04-11,4,2183.9075,545.976875,339,3
24911,2013-07-31,2013-07-31,4,102.96000000000001,25.740000000000002,0,2
24912,2012-06-06,2013-04-13,2,2120.9275,1060.46375,311,3
24913,2012-06-07,2013-05-11,3,2155.9175,718.6391666666667,338,3
24914,2012-06-25,2013-05-02,4,2149.9075,537.476875,311,3
24915,2012-06-29,2013-05-09,3,2145.9175,715.3058333333333,314,3
24916,2012-06-19,2013-05-02,5,2169.8975,433.97950000000003,317,3
24917,2012-06-06,2013-05-13,4,2179.9075,544.976875,341,3
24918,2012-06-11,2013-05-21,2,2120.9275,1060.46375,344,3
24919,2012-06-15,2013-05-02,6,2212.8875,368.8145833333333,321,3
24920,2012-06-08,2013-05-02,3,2155.9175,718.6391666666667,328,3
24921,2012-07-10,2013-05-12,4,2180.4075,545.101875,306,3
24922,2012-07-09,2013-05-27,3,2145.9175,715.3058333333333,322,3
24923,2012-06-30,2013-05-19,5,2159.3975,431.8795,323,3
24924,2012-07-08,2013-06-02,5,2143.8975,428.7795,329,3
25001,2013-07-07,2013-07-07,3,49.97,16.656666666666666,0,1
25009,2013-10-08,2013-10-08,2,14.98,7.49,0,1
25010,2012-07-17,2013-10-19,2,1540.4275,770.21375,459,1
25011,2012-07-20,2013-10-08,5,1589.3975,317.8795,445,2
25012,2013-04-13,2013-04-13,4,74.46000000000001,18.615000000000002,0,3
25013,2013-11-10,2013-11-10,3,69.97,23.323333333333334,0,1
25017,2013-08-26,2013-08-26,2,14.98,7.49,0,1
25019,2013-11-22,2013-11-22,3,23.97,7.989999999999999,0,1
25020,2012-07-29,2013-10-01,3,1549.4175,516.4725,429,1
25021,2012-08-05,2013-10-08,4,1554.4075,388.601875,429,2
25022,2012-08-14,2013-10-25,3,1564.9175,521.6391666666667,437,1
25026,2013-02-27,2013-02-27,2,6.28,3.14,0,3
25029,2012-08-06,2013-07-30,6,2272.1975,378.69958333333335,358,2
25030,2012-08-20,2013-08-21,4,2180.4075,545.101875,366,2
25031,2013-05-02,2013-05-02,2,25.479999999999997,12.739999999999998,0,3
25032,2012-08-20,2013-08-02,5,2184.8975,436.97950000000003,347,2
25033,2012-08-01,2013-08-05,2,2120.9275,1060.46375,369,1
25034,2012-08-03,2013-06-20,4,2164.9075,541.226875,321,3
25035,2012-08-05,2013-06-17,4,2183.9075,545.976875,316,3
25036,2012-08-28,2013-06-06,2,2120.9275,1060.46375,282,3
25037,2012-09-13,2013-06-22,3,2174.9175,724.9725,282,3
25051,2012-09-04,2013-06-14,3,2174.9175,724.9725,283,3
25052,2012-09-26,2013-06-29,3,2155.9175,718.6391666666667,276,3
25053,2012-09-04,2013-06-01,4,2183.9075,545.976875,270,3
25054,2013-07-23,2013-07-23,3,103.48,34.49333333333333,0,1
25055,2013-09-20,2013-09-20,2,7.28,3.64,0,1
25056,2013-08-20,2013-08-20,2,7.28,3.64,0,1
25057,2012-09-15,2013-05-31,2,2120.9275,1060.46375,258,3
25058,2013-10-27,2013-10-27,2,7.28,3.64,0,1
25106,2012-09-16,2013-06-14,3,2170.9175,723.6391666666667,271,3
25107,2012-09-01,2013-05-30,5,2143.8975,428.7795,271,3
25108,2012-09-29,2013-08-06,4,2199.4075,549.851875,311,2
25109,2013-05-27,2013-05-27,1,4.99,4.99,0,3
25110,2013-07-26,2013-07-26,2,39.980000000000004,19.990000000000002,0,1
25111,2012-10-09,2013-06-05,3,2145.9175,715.3058333333333,239,3
25112,2012-10-04,2013-08-22,3,2155.9175,718.6391666666667,322,1
25113,2012-10-19,2013-08-19,4,2180.4075,545.101875,304,2
25114,2012-10-04,2013-08-16,3,2155.9175,718.6391666666667,316,1
25115,2012-10-06,2013-06-16,3,2155.9175,718.6391666666667,253,3
25116,2013-05-30,2013-05-30,2,39.980000000000004,19.990000000000002,0,3
25118,2013-08-20,2013-08-20,2,7.28,3.64,0,1
25119,2012-10-02,2013-06-18,4,2148.2075,537.051875,259,3
25120,2012-09-28,2013-06-16,3,2155.9175,718.6391666666667,261,3
25121,2012-10-26,2013-06-19,3,2155.9175,718.6391666666667,236,3
25122,2013-11-27,2013-11-27,2,39.980000000000004,19.990000000000002,0,1
25123,2013-09-11,2013-09-11,2,39.980000000000004,19.990000000000002,0,1
25124,2013-05-26,2013-05-26,3,64.47,21.49,0,3
25125,2013-09-25,2013-09-25,2,68.49,34.245,0,1
25126,2012-11-05,2013-06-17,3,2174.9175,724.9725,224,3
25127,2012-11-07,2013-07-01,3,2174.9175,724.9725,236,3
25128,2013-08-24,2013-08-24,3,60.470000000000006,20.15666666666667,0,1
25129,2013-02-21,2013-02-21,3,60.470000000000006,20.15666666666667,0,3
25130,2013-05-09,2013-05-09,2,7.28,3.64,0,3
25131,2013-07-21,2013-07-21,1,4.99,4.99,0,1
25132,2013-09-17,2013-09-17,1,4.99,4.99,0,1
25133,2012-11-06,2013-07-30,3,2155.9175,718.6391666666667,266,1
25134,2013-12-13,2013-12-13,2,39.980000000000004,19.990000000000002,0,1
25135,2013-12-02,2013-12-02,2,7.28,3.64,0,1
25136,2013-04-05,2013-04-05,2,39.980000000000004,19.990000000000002,0,3
25138,2012-11-10,2013-07-19,2,2120.9275,1060.46375,251,1
25139,2013-10-18,2013-10-18,3,60.47,20.156666666666666,0,1
25140,2013-11-20,2013-11-20,1,21.49,21.49,0,1
25210,2013-06-08,2013-06-08,2,23.779999999999998,11.889999999999999,0,3
25211,2013-10-21,2013-10-21,3,79.47,26.49,0,1
25212,2013-11-15,2013-11-15,3,27.77,9.256666666666666,0,1
25213,2012-11-11,2013-07-04,5,2184.8975,436.97950000000003,235,2
25214,2012-11-27,2013-07-23,4,2149.9075,537.476875,238,2
25215,2012-11-04,2013-07-05,3,2155.9175,718.6391666666667,243,3
25216,2013-09-05,2013-09-05,3,79.47,26.49,0,1
25217,2013-04-25,2013-04-25,2,39.980000000000004,19.990000000000002,0,3
25218,2012-11-11,2013-07-11,5,2184.8975,436.97950000000003,242,2
25219,2013-04-06,2013-04-06,2,39.980000000000004,19.990000000000002,0,3
25220,2013-03-10,2013-03-10,2,23.779999999999998,11.889999999999999,0,3
25221,2012-11-18,2013-08-01,5,2143.8975,428.7795,256,2
25222,2012-10-28,2013-08-25,2,2120.9275,1060.46375,301,1
25223,2013-03-27,2013-03-27,4,102.96000000000001,25.740000000000002,0,3
25224,2013-04-02,2013-04-02,2,7.28,3.64,0,3
25225,2012-12-07,2013-07-28,3,2129.9175,709.9725,233,1
25226,2012-12-22,2013-07-20,5,2158.8975,431.7795,210,2
25227,2013-10-08,2013-10-08,2,39.980000000000004,19.990000000000002,0,1
25228,2012-12-22,2013-07-30,2,2120.9275,1060.46375,220,1
25229,2012-12-17,2013-07-16,3,2155.9175,718.6391666666667,211,1
25230,2013-05-13,2013-05-13,3,80.96000000000001,26.986666666666668,0,3
25231,2012-12-11,2013-07-11,5,2189.8975,437.97950000000003,212,2
25233,2013-07-11,2013-07-11,2,7.28,3.64,0,1
25234,2012-12-20,2013-07-15,3,2174.9175,724.9725,207,1
25235,2012-12-10,2013-08-25,3,2155.9175,718.6391666666667,258,1
25236,2013-09-23,2013-09-23,2,39.980000000000004,19.990000000000002,0,1
25238,2013-06-06,2013-06-06,2,7.28,3.64,0,3
25239,2013-09-27,2013-09-27,2,7.28,3.64,0,1
25240,2012-12-23,2013-08-14,2,2120.9275,1060.46375,234,1
25241,2013-06-19,2013-06-19,1,4.99,4.99,0,1
25242,2012-12-12,2013-08-07,2,2120.9275,1060.46375,238,1
25243,2012-12-14,2013-08-02,3,2155.9175,718.6391666666667,231,1
25244,2013-03-03,2013-03-03,3,21.93,7.31,0,3
25245,2013-08-15,2013-08-15,2,58.980000000000004,29.490000000000002,0,1
25246,2013-11-09,2013-11-09,3,27.77,9.256666666666666,0,1
25247,2013-11-27,2013-11-27,1,4.99,4.99,0,1
25248,2013-11-21,2013-11-21,2,39.980000000000004,19.990000000000002,0,1
25249,2011-01-02,2013-08-23,5,1868.5582,373.71164,964,2
25250,2011-01-25,2013-08-28,5,1883.5582,376.71164,946,2
25251,2013-12-03,2013-12-03,2,39.980000000000004,19.990000000000002,0,1
25252,2011-01-17,2013-08-22,6,1893.0482,315.50803333333334,948,2
25262,2013-12-13,2013-12-13,4,35.72,8.93,0,2
25263,2013-09-08,2013-09-08,3,60.47,20.156666666666666,0,1
25266,2013-07-05,2013-07-05,2,57.980000000000004,28.990000000000002,0,1
25267,2013-03-23,2013-03-23,2,25.479999999999997,12.739999999999998,0,3
25268,2013-09-21,2013-09-21,3,60.470000000000006,20.15666666666667,0,1
25269,2013-09-10,2013-09-10,2,23.779999999999998,11.889999999999999,0,1
25270,2011-01-31,2013-08-19,3,1854.5782,618.1927333333333,931,1
25271,2011-02-10,2013-08-28,3,1854.5782,618.1927333333333,930,1
25272,2011-02-21,2013-08-05,3,1873.5782,624.5260666666667,896,1
25273,2011-02-26,2013-08-17,4,1898.0682,474.51705,903,2
25294,2011-02-02,2013-08-26,4,1882.5682,470.64205,936,2
25555,2011-02-16,2013-10-23,5,1277.5582,255.51164,980,2
25556,2011-03-23,2013-10-06,4,1253.0682,313.26705,928,2
25557,2011-03-27,2013-10-24,4,1262.8682000000001,315.71705000000003,942,2
25558,2011-03-03,2013-10-01,5,1307.0582,261.41164,943,2
25559,2011-03-27,2013-10-15,4,1253.0682,313.26705,933,2
25560,2011-04-26,2013-10-18,5,1288.0582,257.61163999999997,906,2
25561,2011-04-28,2013-10-23,5,1288.0582,257.61163999999997,909,2
25562,2011-04-08,2013-10-26,2,1239.0882000000001,619.5441000000001,932,1
25563,2011-04-15,2013-10-05,2,1239.0882000000001,619.5441000000001,904,1
25564,2011-05-15,2013-10-27,4,1253.0682,313.26705,896,2
25565,2011-05-22,2013-10-21,2,1239.0882000000001,619.5441000000001,883,1
25566,2011-05-17,2013-10-16,4,1253.0682,313.26705,883,2
25567,2011-05-12,2013-10-09,2,1239.0882000000001,619.5441000000001,881,1
25568,2011-06-18,2013-10-16,4,1253.0682,313.26705,851,2
25704,2011-06-30,2013-10-02,2,1239.0882000000001,619.5441000000001,825,1
25705,2011-06-27,2013-11-26,3,1274.0782,424.6927333333333,883,1
25706,2011-06-16,2013-11-03,2,1239.0882000000001,619.5441000000001,871,1
25707,2011-06-18,2013-10-29,5,1262.0582,252.41163999999998,864,2
25708,2011-06-23,2013-11-26,4,1253.0682,313.26705,887,2
25709,2011-06-19,2013-11-21,5,1308.0582,261.61163999999997,886,2
25710,2011-06-18,2013-11-28,2,1239.0882000000001,619.5441000000001,894,1
25711,2011-07-18,2013-11-27,3,1274.0782,424.6927333333333,863,1
25712,2011-07-30,2013-11-28,5,1262.0582,252.41163999999998,852,2
25713,2011-07-07,2013-11-08,5,1288.0582,257.61163999999997,855,2
25714,2011-07-15,2013-11-27,5,1308.0582,261.61163999999997,866,2
25715,2011-07-28,2013-11-26,3,1274.0782,424.6927333333333,852,1
25716,2011-07-29,2013-11-17,3,1302.5882000000001,434.1960666666667,842,1
25717,2011-07-18,2013-11-02,3,1274.0782,424.6927333333333,838,1
25718,2011-08-16,2013-11-11,3,1274.0782,424.6927333333333,818,1
25809,2013-08-27,2013-08-27,1,21.49,21.49,0,1
25810,2013-06-12,2013-06-12,4,114.46000000000001,28.615000000000002,0,3
25811,2013-01-29,2013-01-29,4,86.45,21.6125,0,3
25812,2013-11-30,2013-11-30,3,113.97,37.99,0,1
25813,2013-03-25,2013-03-25,2,26.97,13.485,0,3
25814,2013-09-01,2013-09-01,3,61.96000000000001,20.653333333333336,0,1
25815,2013-02-14,2013-02-14,2,39.980000000000004,19.990000000000002,0,3
25816,2013-07-30,2013-07-30,2,7.28,3.64,0,1
25818,2013-04-23,2013-04-23,3,35.96,11.986666666666666,0,3
25819,2011-08-20,2013-08-13,3,1873.5782,624.5260666666667,724,1
25820,2013-02-11,2013-02-11,3,48.970000000000006,16.323333333333334,0,3
25821,2011-08-25,2013-08-24,4,1879.0682,469.76705,730,2
25822,2011-08-19,2013-08-15,2,1819.5882000000001,909.7941000000001,727,1
25823,2011-08-14,2013-08-12,5,1887.5582,377.51164,729,2
25824,2013-10-02,2013-10-02,2,39.980000000000004,19.990000000000002,0,1
25825,2013-07-27,2013-07-27,1,4.99,4.99,0,1
25826,2011-09-09,2013-09-16,3,1854.5782,618.1927333333333,738,1
25827,2011-09-10,2013-09-23,3,1873.5782,624.5260666666667,744,1
25828,2011-08-29,2013-09-28,3,1873.5782,624.5260666666667,761,1
25829,2011-09-12,2013-08-30,4,1894.0682,473.51705,718,2
25830,2011-09-01,2013-09-21,4,1833.5682,458.39205,751,2
25831,2011-08-30,2013-09-13,4,1882.5682,470.64205,745,2
25832,2011-09-29,2013-09-26,5,1850.8582,370.17163999999997,728,2
25906,2013-11-13,2013-11-13,2,6.28,3.14,0,1
25912,2013-06-27,2013-06-27,3,63.47,21.156666666666666,0,1
25913,2013-11-14,2013-11-14,2,6.28,3.14,0,1
25918,2011-10-26,2013-11-05,3,1260.5782,420.1927333333333,741,1
25919,2011-10-08,2013-11-28,3,1248.0782,416.0260666666666,782,1
25920,2011-10-18,2013-08-02,2,1819.5882000000001,909.7941000000001,654,1
25921,2011-10-21,2013-10-31,4,1253.0682,313.26705,741,2
25922,2011-11-24,2013-11-13,3,1274.0782,424.6927333333333,720,1
25923,2013-02-02,2013-02-02,2,6.28,3.14,0,3
25926,2011-11-04,2013-11-17,5,1308.0582,261.61163999999997,744,2
25927,2011-10-29,2013-11-15,5,1272.5182,254.50364,748,2
25928,2011-11-03,2013-11-04,6,1316.0482,219.34136666666666,732,2
25935,2011-11-10,2013-11-28,4,1256.0282,314.00705,749,2
25936,2011-11-05,2013-11-26,3,1248.0782,416.0260666666666,752,1
25937,2011-11-07,2013-11-06,5,1299.5582,259.91164,730,2
25938,2011-11-25,2013-11-02,5,1308.0582,261.61163999999997,708,2
25939,2011-12-11,2013-11-07,4,1264.5682,316.14205,697,2
25940,2011-12-18,2013-11-22,5,1277.5582,255.51164,705,2
25941,2011-12-16,2013-11-25,5,1255.3582000000001,251.07164000000003,710,2
25944,2011-12-10,2013-11-05,3,1274.0782,424.6927333333333,696,1
25945,2011-12-22,2013-11-02,3,1248.0782,416.0260666666666,681,1
25946,2011-12-26,2013-08-05,3,1873.5782,624.5260666666667,588,1
25947,2011-12-08,2013-08-16,3,1854.5782,618.1927333333333,617,1
25948,2011-12-21,2013-08-14,2,1819.5882000000001,909.7941000000001,602,1
25949,2011-12-03,2013-09-23,4,1882.5682,470.64205,660,2
25958,2012-01-07,2013-09-01,2,1903.48,951.74,603,1
25960,2012-01-22,2013-09-26,3,1957.47,652.49,613,1
25961,2011-12-31,2013-09-10,3,1938.47,646.1566666666666,619,1
26019,2012-01-03,2013-09-07,3,1957.47,652.49,613,1
26020,2012-01-08,2013-10-16,4,1932.46,483.115,647,2
26021,2012-01-23,2013-10-20,4,1917.46,479.365,636,2
26022,2012-01-27,2013-10-02,3,1938.47,646.1566666666666,614,1
26023,2012-01-07,2013-09-26,4,1917.46,479.365,628,2
26024,2012-02-08,2013-10-06,5,1952.45,390.49,606,2
26025,2012-02-28,2013-10-22,4,1917.46,479.365,602,2
26026,2013-03-07,2013-03-07,1,4.99,4.99,0,3
26027,2012-02-27,2013-10-28,3,1938.47,646.1566666666666,609,1
26028,2012-02-28,2013-10-23,3,1938.47,646.1566666666666,603,1
26029,2012-02-23,2013-10-21,4,1930.76,482.69,606,2
26030,2013-06-15,2013-06-15,1,21.49,21.49,0,1
26032,2013-02-05,2013-02-05,2,7.28,3.64,0,3
26033,2012-02-06,2013-09-30,2,1903.48,951.74,602,1
26034,2013-08-28,2013-08-28,1,21.49,21.49,0,1
26035,2013-07-19,2013-07-19,3,88.97999999999999,29.659999999999997,0,1
26036,2013-11-04,2013-11-04,3,88.97999999999999,29.659999999999997,0,1
26129,2013-12-16,2013-12-16,1,21.49,21.49,0,1
26130,2013-03-23,2013-03-23,1,21.49,21.49,0,3
26131,2012-02-06,2013-09-09,5,1952.45,390.49,581,2
26132,2013-01-31,2013-01-31,2,39.980000000000004,19.990000000000002,0,3
26133,2012-02-08,2013-10-20,3,1938.47,646.1566666666666,620,1
26134,2012-02-01,2013-10-16,5,1926.45,385.29,623,2
26135,2012-03-19,2013-09-29,5,1967.45,393.49,559,2
26136,2013-08-10,2013-08-10,2,39.980000000000004,19.990000000000002,0,1
26137,2013-09-06,2013-09-06,1,69.99,69.99,0,1
26138,2012-03-29,2013-10-23,3,1957.47,652.49,573,1
26139,2013-03-02,2013-03-02,3,34.47,11.49,0,3
26140,2012-03-22,2013-10-18,4,1917.46,479.365,575,2
26141,2013-02-07,2013-02-07,2,78.97999999999999,39.489999999999995,0,3
26142,2012-03-25,2013-09-12,5,1952.45,390.49,536,2
26143,2013-07-04,2013-07-04,2,123.97999999999999,61.989999999999995,0,1
26144,2013-05-05,2013-05-05,3,27.77,9.256666666666666,0,3
26145,2013-07-07,2013-07-07,2,78.97999999999999,39.489999999999995,0,1
26146,2013-12-12,2013-12-12,1,69.99,69.99,0,1
26147,2013-12-22,2013-12-22,2,78.97999999999999,39.489999999999995,0,1
26148,2012-03-11,2013-11-11,4,1917.46,479.365,610,2
26149,2013-10-04,2013-10-04,2,78.97999999999999,39.489999999999995,0,1
26150,2012-03-24,2013-11-28,4,1992.46,498.115,614,2
26151,2013-06-25,2013-06-25,1,69.99,69.99,0,1
26152,2012-03-01,2013-11-07,3,1938.47,646.1566666666666,616,1
26153,2012-03-09,2013-09-01,3,1957.47,652.49,541,1
26154,2012-03-19,2013-09-21,3,1938.47,646.1566666666666,551,1
26155,2013-09-25,2013-09-25,3,128.97,42.99,0,1
26156,2013-08-17,2013-08-17,2,78.97999999999999,39.489999999999995,0,1
26157,2013-09-27,2013-09-27,1,69.99,69.99,0,1
26158,2013-05-02,2013-05-02,2,94.47999999999999,47.239999999999995,0,3
26159,2013-09-14,2013-09-14,1,69.99,69.99,0,1
26160,2012-04-11,2013-11-20,3,1938.47,646.1566666666666,588,1
26161,2012-04-10,2013-09-04,2,1903.48,951.74,512,1
26162,2012-04-05,2013-08-29,2,1903.48,951.74,511,1
26163,2013-03-24,2013-03-24,2,123.97999999999999,61.989999999999995,0,3
26164,2013-07-05,2013-07-05,1,69.99,69.99,0,1
26165,2012-03-30,2013-10-31,3,1957.47,652.49,580,1
26166,2013-12-24,2013-12-24,3,128.97,42.99,0,1
26167,2012-04-27,2013-08-29,2,1903.48,951.74,489,1
26179,2013-03-26,2013-03-26,2,38.980000000000004,19.490000000000002,0,3
26182,2013-10-31,2013-10-31,2,6.28,3.14,0,1
26186,2013-11-20,2013-11-20,2,38.980000000000004,19.490000000000002,0,1
26187,2012-04-10,2013-09-20,4,1932.46,483.115,528,2
26188,2012-04-24,2013-09-19,3,1938.47,646.1566666666666,513,1
26189,2012-04-29,2013-10-01,5,1926.45,385.29,520,2
26190,2012-04-17,2013-10-15,4,1932.46,483.115,546,2
26191,2012-04-28,2013-10-14,3,1938.47,646.1566666666666,534,1
26192,2012-04-26,2013-10-22,2,1903.48,951.74,544,1
26204,2012-04-10,2013-11-19,5,1967.45,393.49,588,2
26375,2012-04-04,2013-11-19,5,1971.45,394.29,594,2
26421,2013-10-23,2013-10-23,3,60.47,20.156666666666666,0,1
26422,2012-05-17,2013-11-20,5,1980.96,396.192,552,2
26423,2012-05-23,2013-11-09,4,2001.97,500.4925,535,2
26424,2013-03-03,2013-03-03,3,79.47,26.49,0,3
26425,2013-08-30,2013-08-30,1,69.99,69.99,0,1
26426,2013-12-05,2013-12-05,1,69.99,69.99,0,1
26427,2013-11-20,2013-11-20,2,123.97999999999999,61.989999999999995,0,1
26428,2013-09-16,2013-09-16,1,69.99,69.99,0,1
26429,2012-05-28,2013-11-01,3,1938.47,646.1566666666666,522,1
26430,2013-09-22,2013-09-22,1,69.99,69.99,0,1
26431,2013-12-15,2013-12-15,2,23.779999999999998,11.889999999999999,0,1
26432,2013-04-26,2013-04-26,2,123.97999999999999,61.989999999999995,0,3
26433,2012-05-10,2013-10-29,2,1903.48,951.74,537,1
26434,2013-06-21,2013-06-21,1,69.99,69.99,0,1
26435,2012-05-26,2013-11-24,3,1957.47,652.49,547,1
26436,2012-05-05,2013-11-11,3,1957.47,652.49,555,1
26437,2012-05-26,2013-11-28,3,1953.47,651.1566666666666,551,1
26438,2012-05-11,2013-11-06,3,1938.47,646.1566666666666,544,1
26439,2012-05-04,2013-10-30,3,1938.47,646.1566666666666,544,1
26440,2012-05-17,2013-11-20,3,1957.47,652.49,552,1
26441,2013-12-22,2013-12-22,2,78.97999999999999,39.489999999999995,0,1
26442,2012-05-04,2013-10-31,5,1919.75,383.95,545,2
26443,2012-05-16,2013-11-17,3,1938.47,646.1566666666666,550,1
26444,2012-05-22,2013-10-31,5,1938.71,387.742,527,2
26445,2012-05-19,2013-11-25,3,1938.47,646.1566666666666,555,1
26447,2012-06-05,2013-12-26,3,1938.47,646.1566666666666,569,1
26543,2013-02-15,2013-02-15,3,14.23,4.743333333333333,0,3
26547,2012-06-18,2013-12-03,4,1407.96,351.99,533,2
26548,2012-06-23,2013-12-19,2,1322.98,661.49,544,1
26549,2012-06-25,2013-12-05,5,1361.45,272.29,528,2
26558,2013-07-09,2013-07-09,2,6.28,3.14,0,1
26559,2013-05-15,2013-05-15,2,38.980000000000004,19.490000000000002,0,3
26560,2012-06-10,2013-12-01,6,1396.44,232.74,539,2
26561,2012-06-12,2013-12-15,4,1336.96,334.24,551,2
26562,2012-06-12,2013-10-15,5,1925.41,385.082,490,2
26563,2012-06-29,2013-10-20,3,1957.47,652.49,478,1
26566,2012-06-08,2013-10-04,5,2016.95,403.39,483,2
26567,2012-06-07,2013-12-01,3,1957.47,652.49,542,1
26568,2012-06-15,2013-12-24,3,1957.47,652.49,557,1
26569,2012-06-15,2013-12-12,3,1938.47,646.1566666666666,545,1
26570,2012-06-18,2013-12-13,3,1957.47,652.49,543,1
26571,2012-06-14,2013-12-06,3,1938.47,646.1566666666666,540,1
26585,2012-05-31,2013-12-18,2,1903.48,951.74,566,1
26587,2012-06-06,2013-12-20,4,1920.42,480.105,562,2
26588,2012-07-09,2013-12-11,3,1938.47,646.1566666666666,520,1
26589,2012-07-28,2013-12-04,4,1966.46,491.615,494,2
26590,2013-10-17,2013-10-17,1,69.99,69.99,0,1
26591,2012-07-18,2013-12-01,3,1957.47,652.49,501,1
26592,2013-05-26,2013-05-26,2,78.97999999999999,39.489999999999995,0,3
26651,2012-07-22,2013-12-02,3,1957.47,652.49,498,1
26652,2012-07-07,2013-12-16,3,1938.47,646.1566666666666,527,1
26653,2012-07-12,2013-12-01,3,1938.47,646.1566666666666,507,1
26654,2012-07-28,2013-01-15,4,1346.76,336.69,171,3
26655,2012-07-22,2013-01-06,2,1322.98,661.49,168,3
26656,2012-07-21,2013-01-21,5,1345.95,269.19,184,3
26657,2012-07-09,2013-01-15,3,1357.97,452.6566666666667,190,3
26658,2012-07-14,2013-01-11,5,1390.95,278.19,181,3
26660,2012-07-25,2013-09-29,3,1957.47,652.49,431,1
26661,2012-07-24,2013-10-19,3,1912.47,637.49,452,1
26662,2012-08-02,2013-10-27,3,1938.47,646.1566666666666,451,1
26663,2012-08-19,2013-10-26,6,1976.94,329.49,433,2
26664,2013-03-27,2013-03-27,2,123.97999999999999,61.989999999999995,0,3
26665,2013-05-25,2013-05-25,2,78.97999999999999,39.489999999999995,0,3
26666,2012-08-24,2013-01-05,4,1336.96,334.24,134,3
26667,2012-08-02,2013-02-10,5,1390.95,278.19,192,3
26668,2013-04-04,2013-04-04,2,119.97999999999999,59.989999999999995,0,3
26669,2013-05-15,2013-05-15,2,123.97999999999999,61.989999999999995,0,3
26670,2013-06-05,2013-06-05,1,69.99,69.99,0,1
26671,2013-10-05,2013-10-05,1,69.99,69.99,0,1
26672,2013-10-26,2013-10-26,2,123.97999999999999,61.989999999999995,0,1
26673,2012-08-17,2013-02-15,5,1505.76,301.152,182,3
26739,2013-03-04,2013-03-04,3,61.97,20.656666666666666,0,3
26740,2012-08-24,2013-10-07,3,1938.47,646.1566666666666,409,1
26741,2013-08-12,2013-08-12,1,69.99,69.99,0,1
26742,2013-10-02,2013-10-02,1,69.99,69.99,0,1
26743,2012-08-13,2013-02-20,5,1371.95,274.39,191,3
26744,2012-07-31,2013-10-24,3,1938.47,646.1566666666666,450,1
26745,2012-08-22,2013-10-04,4,1932.46,483.115,408,2
26746,2012-08-07,2013-10-09,5,2001.45,400.29,428,2
26747,2012-08-14,2013-10-13,3,1938.47,646.1566666666666,425,1
26748,2012-08-11,2013-02-20,3,1357.97,452.6566666666667,193,3
26749,2012-08-03,2013-01-29,2,1322.98,661.49,179,3
26750,2012-09-22,2013-10-15,3,1938.47,646.1566666666666,388,1
26751,2012-09-16,2013-10-14,2,1903.48,951.74,393,1
26752,2012-08-28,2013-10-06,4,1917.46,479.365,404,2
26753,2012-08-28,2013-11-11,3,1957.47,652.49,440,1
26754,2012-09-18,2013-11-20,3,1938.47,646.1566666666666,428,1
26755,2013-12-14,2013-12-14,2,123.97999999999999,61.989999999999995,0,1
26756,2013-09-22,2013-09-22,2,78.97999999999999,39.489999999999995,0,1
26757,2012-09-18,2013-03-22,3,1344.47,448.1566666666667,185,3
26758,2012-09-24,2013-03-11,2,1322.98,661.49,168,3
26759,2013-07-16,2013-07-16,2,123.97999999999999,61.989999999999995,0,1
26760,2012-09-10,2013-03-14,2,1322.98,661.49,185,3
26761,2012-09-14,2013-11-21,3,1938.47,646.1566666666666,433,1
26762,2013-04-30,2013-04-30,2,133.49,66.745,0,3
26763,2012-09-08,2013-11-04,3,1957.47,652.49,422,1
26764,2012-08-30,2013-11-12,3,1938.47,646.1566666666666,439,1
26765,2013-03-13,2013-03-13,2,78.97999999999999,39.489999999999995,0,3
26766,2013-11-13,2013-11-13,2,78.97999999999999,39.489999999999995,0,1
26767,2012-09-08,2013-03-25,3,1331.97,443.99,198,3
26768,2012-09-07,2013-03-21,5,1371.95,274.39,195,3
26769,2013-09-02,2013-09-02,2,37.29,18.645,0,1
26770,2013-10-03,2013-10-03,1,69.99,69.99,0,1
26771,2013-03-15,2013-03-15,1,69.99,69.99,0,3
26773,2013-03-17,2013-03-17,1,69.99,69.99,0,3
26774,2012-09-15,2013-03-17,3,1331.97,443.99,183,3
26784,2013-03-18,2013-03-18,3,88.97,29.656666666666666,0,3
26785,2013-05-17,2013-05-17,3,74.98,24.993333333333336,0,3
26795,2012-10-26,2013-11-10,4,1992.46,498.115,380,2
26796,2012-10-08,2013-11-12,3,1957.47,652.49,400,1
26797,2012-10-14,2013-11-10,3,1957.47,652.49,392,1
26916,2012-10-01,2013-12-28,2,1322.98,661.49,453,1
26917,2012-10-20,2013-12-22,5,1339.25,267.85,428,2
26918,2012-10-24,2013-12-09,6,1399.94,233.32333333333335,411,2
26919,2012-10-23,2013-12-13,5,1350.75,270.15,416,2
26920,2012-10-22,2013-12-18,4,1336.96,334.24,422,2
26921,2012-10-04,2013-12-09,4,1336.96,334.24,431,2
26922,2012-10-27,2013-12-03,2,1322.98,661.49,402,1
26923,2012-10-14,2013-12-16,2,1322.98,661.49,428,1
26924,2012-10-12,2013-12-21,5,1350.75,270.15,435,2
26967,2012-10-23,2013-03-06,4,1336.96,334.24,134,3
26968,2013-09-16,2013-09-16,2,78.97999999999999,39.489999999999995,0,1
27144,2013-09-09,2013-09-09,2,39.99,19.995,0,1
27145,2013-08-10,2013-08-10,1,35.0,35.0,0,1
